F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,Class
0,0.015151516,0,0.015151516,0.015151516,0.015151516,0,0.060606062,0,0.015151516,0,0.015151516,0,0,0,0,0.015151516,0,0.030303031,0.015151516,0,0,0.015151516,0,0,0,0.030303031,0,0,0.015151516,0.015151516,0,0.015151516,0,0,0,0,0.015151516,0.015151516,0.015151516,0,0,0.015151516,0,0,0,0,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0.015151516,0,0,0,0,0,0,0,0,0.015151516,0,0,0,0,0,0,0.030303031,0,0.015151516,0,0,0.030303031,0,0.015151516,0.015151516,0,0,0,0,0.030303031,0,0,0,0.030303031,0.015151516,0.030303031,0.015151516,0,0,0,0,0,0,0,0.030303031,0,0,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151516,0,0,0.015151516,0.015151516,0.015151516,0.015151516,0,0.015151516,0,0,0,0,0,0.015151516,0,0,0.030303031,0,0,0,0,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151516,0.015151516,0.015151516,0.015151516,0,0,0,0,0,0,0,0.015151516,0,0,0,0,0.015151516,0,0,0.015151516,0,0,0,0.030303031,0,0,0.015151516,0,0,0,0,0,0,0,0,0,0,0.015151516,0,0,0,0,0,4
0,0.01724138,0,0,0,0,0,0.06896552,0,0.01724138,0,0.03448276,0,0,0,0,0.03448276,0,0.03448276,0,0,0.01724138,0,0.01724138,0,0,0.01724138,0,0,0.01724138,0.01724138,0,0,0,0,0,0,0.03448276,0.01724138,0.03448276,0.01724138,0,0,0,0,0,0,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0,0,0,0,0.01724138,0,0,0,0,0,0.01724138,0.01724138,0,0.01724138,0,0,0,0.03448276,0,0,0,0.03448276,0.01724138,0.03448276,0.01724138,0,0,0,0,0,0,0,0.01724138,0,0,0.01724138,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0,0.01724138,0.01724138,0.01724138,0,0.03448276,0,0,0.01724138,0.01724138,0,0.01724138,0,0,0.01724138,0,0.01724138,0,0,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0,0,0,0,0,0.01724138,0,0,0,0.03448276,0,0,0.01724138,0,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0,0,0,4
0,0.03508772,0,0.01754386,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0.01754386,0,0.01754386,0,0,0,0.01754386,0.01754386,0,0,0,0,0.01754386,0.01754386,0,0,0.01754386,0,0,0,0.01754386,0.01754386,0,0.01754386,0.01754386,0,0,0,0,0,0,0.03508772,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0.03508772,0,0,0,0,0,0.01754386,0.03508772,0,0.03508772,0,0,0,0.01754386,0,0,0,0.01754386,0,0.01754386,0.01754386,0,0,0,0,0,0,0,0.01754386,0.01754386,0,0.01754386,0.01754386,0,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0,0.01754386,0.01754386,0,0,0.03508772,0,0,0,0,0,0,0,0.03508772,0,0.01754386,0,0,0.03508772,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0.01754386,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0.05263158,0,0,0.01754386,0,0,0,0,0,0.01754386,0.01754386,0,0,0,0,0,0,0,0,0.01754386,4
0,0,0,0,0,0,0,0.032786883,0,0.032786883,0,0.016393442,0,0,0,0,0.016393442,0,0,0,0,0.016393442,0.016393442,0.016393442,0,0,0,0.016393442,0,0,0.016393442,0,0,0.016393442,0,0,0.016393442,0,0,0.016393442,0.016393442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393442,0,0.016393442,0,0,0.016393442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786883,0,0,0,0,0,0.016393442,0,0,0.049180325,0,0,0,0.016393442,0,0.016393442,0,0.016393442,0.016393442,0.016393442,0.016393442,0,0,0,0,0,0,0,0.016393442,0.049180325,0,0,0.016393442,0,0,0,0,0,0,0.016393442,0,0,0,0,0,0,0.032786883,0.016393442,0.016393442,0,0.049180325,0,0,0,0.016393442,0,0,0,0.032786883,0.016393442,0.016393442,0,0,0.016393442,0,0.016393442,0,0,0.016393442,0,0,0,0,0.016393442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393442,0.016393442,0,0,0.049180325,0,0,0.016393442,0,0,0,0,0,0,0.016393442,0,0,0,0.016393442,0,0,0,0,0.016393442,4
0.018518519,0.018518519,0,0,0,0,0,0.018518519,0,0.018518519,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0.018518519,0,0.018518519,0,0,0,0.018518519,0,0,0.018518519,0,0,0.037037037,0,0,0,0,0.018518519,0,0.018518519,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0.018518519,0.018518519,0.037037037,0,0.018518519,0.018518519,0.018518519,0,0.018518519,0,0,0,0.018518519,0.018518519,0.018518519,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0.037037037,0.018518519,0,0,0.037037037,0.018518519,0,0,0.018518519,0,0,0,0.037037037,0,0,0,0,0,0,0.018518519,0,0,0.018518519,0,0,0.018518519,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0.055555556,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0.018518519,4
0,0,0,0.014925373,0,0.014925373,0,0.04477612,0,0,0,0.014925373,0,0,0,0,0.014925373,0.014925373,0.04477612,0,0.029850746,0.029850746,0,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0.014925373,0,0.014925373,0,0,0,0,0,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0,0,0,0,0.014925373,0.029850746,0,0,0,0.014925373,0,0,0,0,0,0,0,0.029850746,0,0.014925373,0,0.04477612,0,0.014925373,0,0.029850746,0,0,0,0.014925373,0,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0,0.014925373,0,0.014925373,0,0,0,0,0,0,0.014925373,0,0.014925373,0.014925373,0,0,0,0.029850746,0.014925373,0,0.014925373,0.029850746,0,0.014925373,0.014925373,0,0,0,0.014925373,0,0,0.029850746,0,0,0.014925373,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0.029850746,0,0,0,0.04477612,0,0,0.014925373,0,0,0,0,0.014925373,0,0,0,0,0,0.014925373,0,0,0,0,0,4
0,0.016666668,0,0,0,0,0,0.033333335,0,0.016666668,0,0.016666668,0,0,0,0,0.016666668,0.016666668,0.016666668,0,0,0,0,0,0,0,0,0.016666668,0,0,0.016666668,0,0,0.016666668,0,0,0.016666668,0,0,0,0,0,0,0,0,0.016666668,0.016666668,0.016666668,0,0,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0,0,0,0,0,0.016666668,0.016666668,0,0,0,0.016666668,0,0,0.016666668,0,0.016666668,0,0,0,0.016666668,0.016666668,0,0.016666668,0,0.016666668,0,0.016666668,0,0,0,0,0.016666668,0.016666668,0.016666668,0,0,0,0,0,0,0,0,0,0,0,0.033333335,0,0.016666668,0,0,0,0.016666668,0.016666668,0,0,0.016666668,0,0,0,0.033333335,0.016666668,0,0,0.033333335,0.016666668,0,0,0,0,0,0.016666668,0,0,0.033333335,0.016666668,0,0.016666668,0,0.016666668,0,0,0.033333335,0,0,0,0,0,0,0,0.033333335,0,0,0,0,0,0,0,0.016666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0.016666668,0,0,0,0.033333335,0,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0.016666668,0.016666668,0,0,0,0.016666668,4
0,0,0,0.01754386,0.01754386,0.01754386,0,0.01754386,0,0.03508772,0,0.01754386,0,0,0,0,0.01754386,0.01754386,0,0,0,0,0,0.01754386,0,0,0,0.01754386,0,0,0.03508772,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0.01754386,0.01754386,0,0.05263158,0,0,0,0,0,0,0,0,0,0.03508772,0.01754386,0,0.01754386,0,0,0,0,0,0.01754386,0.01754386,0,0,0.01754386,0,0,0.01754386,0,0,0.01754386,0.01754386,0,0,0,0,0,0,0.03508772,0,0,0,0.03508772,0.01754386,0.01754386,0,0,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0.03508772,0.01754386,0,0,0,0,0,0,0,0.01754386,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0.0877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0.01754386,4
0.01754386,0,0,0.01754386,0.01754386,0.03508772,0,0.01754386,0,0.01754386,0,0.01754386,0,0,0,0,0.01754386,0.01754386,0,0,0,0.01754386,0.01754386,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0,0,0,0,0.01754386,0,0.03508772,0,0,0.01754386,0.01754386,0,0,0.01754386,0,0,0,0.01754386,0,0,0,0,0,0.03508772,0.01754386,0,0.01754386,0,0,0.01754386,0,0,0.03508772,0,0,0,0.01754386,0,0,0,0,0,0.01754386,0.01754386,0,0,0,0,0,0,0.01754386,0,0,0,0.03508772,0,0.01754386,0,0,0,0,0.01754386,0,0,0,0,0,0.01754386,0,0.01754386,0.01754386,0,0.01754386,0,0,0,0.01754386,0,0,0,0.03508772,0,0,0,0,0,0,0.01754386,0.01754386,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0.01754386,0.01754386,0,0,0,0.03508772,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0.01754386,0.01754386,0,0,0,0,4
0.01724138,0,0,0.01724138,0,0.01724138,0,0.01724138,0,0,0,0.01724138,0,0,0,0,0,0.01724138,0.03448276,0,0,0,0,0.01724138,0,0,0,0,0,0,0.01724138,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724138,0.01724138,0.01724138,0.03448276,0,0,0,0.01724138,0,0,0,0,0,0,0,0.03448276,0,0,0,0.06896552,0,0,0,0,0,0,0,0,0.01724138,0.01724138,0.01724138,0,0,0,0,0,0,0,0,0.01724138,0,0,0.01724138,0,0,0,0.01724138,0,0,0.01724138,0,0,0,0,0,0.01724138,0.01724138,0.01724138,0,0.01724138,0.03448276,0,0,0.01724138,0,0,0,0.01724138,0,0,0.01724138,0,0,0.01724138,0,0.01724138,0,0,0.01724138,0,0,0,0.01724138,0,0,0,0.03448276,0,0,0,0,0.01724138,0,0.01724138,0,0.01724138,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0.01724138,0,0,0,0,0,0,0.051724136,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0.01724138,0.01724138,0,0,0,0,0,4
0,0.015384615,0,0.015384615,0,0.015384615,0,0.03076923,0,0.03076923,0,0.015384615,0,0,0,0,0.015384615,0,0.03076923,0.015384615,0,0,0.015384615,0,0,0,0.015384615,0,0,0.015384615,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0.015384615,0,0,0.015384615,0,0,0,0,0.03076923,0.015384615,0.046153847,0.015384615,0.015384615,0,0,0,0,0,0,0,0.015384615,0.015384615,0.03076923,0.015384615,0,0,0,0,0,0,0,0.015384615,0,0.015384615,0.015384615,0.03076923,0,0,0,0,0,0.015384615,0,0,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0,0,0.015384615,0.03076923,0,0,0,0,0,0,0,0.015384615,0,0,0.03076923,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0.015384615,0.015384615,0,0.015384615,0,0,0,0,0,0,0,0.015384615,0,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0,0,0,0.03076923,0,0,0.015384615,0,0,0,0,0,0,0.015384615,0,0,0,0.015384615,0,0,0.015384615,0,0,4
0,0,0,0.015384615,0,0,0,0.06153846,0,0.015384615,0,0,0,0,0,0,0.03076923,0,0.03076923,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0,0.03076923,0,0,0.015384615,0.015384615,0,0,0,0,0,0,0.015384615,0,0.046153847,0.015384615,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0.03076923,0,0,0,0,0.015384615,0,0.015384615,0,0.015384615,0,0,0,0.015384615,0,0,0,0.015384615,0,0.03076923,0.015384615,0.015384615,0,0,0,0,0,0,0,0,0,0.015384615,0.015384615,0,0,0,0,0.015384615,0,0,0,0,0.015384615,0,0,0,0.03076923,0.015384615,0,0,0.03076923,0.015384615,0.015384615,0,0.03076923,0,0,0,0,0,0.015384615,0,0,0.015384615,0,0.015384615,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046153847,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0.015384615,0,0.015384615,0,0,0.015384615,0,0,0,0.03076923,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0.015384615,0,0,0,0,0,4
0,0,0,0,0,0,0,0.033333335,0,0.016666668,0,0,0,0,0,0,0.050000004,0,0.033333335,0,0,0,0,0.016666668,0.016666668,0,0,0,0,0,0,0,0.016666668,0,0,0,0.016666668,0.016666668,0,0.016666668,0.016666668,0,0,0,0,0,0,0.016666668,0,0,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0,0,0,0.016666668,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0,0,0,0.016666668,0.033333335,0,0.050000004,0,0,0,0.033333335,0,0,0,0.016666668,0.016666668,0.016666668,0.016666668,0,0,0,0,0,0,0,0,0,0,0.016666668,0.033333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000004,0.016666668,0,0,0.06666667,0,0,0,0.016666668,0,0,0,0,0.033333335,0,0,0,0.033333335,0,0,0,0,0.016666668,0,0,0,0,0.016666668,0,0,0.016666668,0.033333335,0,0,0,0,0.033333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666668,0,0,0.016666668,0,0,0.016666668,0,0,0,0,0,0.016666668,0.016666668,0,0,0,0.016666668,0,0,0,0,0,4
0,0,0,0,0,0,0,0.031746034,0,0.031746034,0,0.015873017,0,0,0,0,0.015873017,0,0,0,0,0.015873017,0.015873017,0,0,0,0,0.031746034,0.015873017,0,0,0,0.015873017,0.031746034,0,0,0.015873017,0,0,0.015873017,0.015873017,0,0,0,0,0,0,0.031746034,0,0,0,0,0,0,0,0,0,0,0,0.015873017,0,0,0,0,0,0,0,0.015873017,0,0,0,0,0,0,0,0.015873017,0,0,0,0,0.015873017,0,0,0,0.047619052,0,0.015873017,0,0.015873017,0,0,0,0.015873017,0.015873017,0.015873017,0.015873017,0,0,0,0,0,0,0,0.015873017,0.06349207,0,0,0.031746034,0,0,0,0,0,0,0.015873017,0,0,0,0,0,0,0.031746034,0.015873017,0.015873017,0,0.031746034,0,0,0,0,0,0,0,0.015873017,0,0.015873017,0,0,0.031746034,0,0.031746034,0,0,0.015873017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873017,0.015873017,0,0,0.031746034,0,0,0.015873017,0,0,0,0,0,0,0.015873017,0,0,0.015873017,0,0,0,0,0,0.015873017,4
0.011904762,0,0,0,0,0,0.011904762,0,0.011904762,0.011904762,0,0,0,0,0.011904762,0.011904762,0,0,0,0.011904762,0.011904762,0.011904762,0,0.011904762,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.011904762,0.023809524,0,0,0,0.011904762,0.011904762,0,0.011904762,0,0,0.04761905,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0.011904762,0,0,0.011904762,0.011904762,0,0.011904762,0,0,0.011904762,0,0,0,0,0,0,0.011904762,0,0,0,0.011904762,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0.011904762,0.011904762,0,0,0,0,0.011904762,0,0,0.023809524,0.011904762,0,0,0,0.011904762,0.011904762,0,0,0,0,0,0,0.035714287,0,0.023809524,0.023809524,0,0,0,0,0,0.04761905,0.011904762,0,0.011904762,0.011904762,0,0,0.011904762,0,0,0,0,0,0,0,0,0.035714287,0.011904762,0,0.011904762,0,0.011904762,0.011904762,0,0.023809524,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.011904762,0.011904762,0,0.023809524,0,0,0,0,0.011904762,0,0.011904762,0,0,0,0.011904762,0,0,0,0.023809524,0.035714287,0,0,0,0.011904762,0,0.035714287,0.011904762,0,0,0,4
0.022222223,0,0,0,0,0,0,0.011111111,0,0.011111111,0,0,0,0,0.011111111,0,0,0.022222223,0.011111111,0.011111111,0,0.011111111,0,0.044444446,0,0,0.022222223,0.022222223,0.011111111,0.022222223,0.022222223,0.022222223,0.011111111,0.022222223,0,0.011111111,0,0.011111111,0,0,0,0.011111111,0,0,0,0,0,0.011111111,0,0,0.011111111,0,0,0,0,0,0.022222223,0,0.011111111,0,0.022222223,0,0,0.011111111,0,0,0,0,0,0.033333335,0,0,0,0,0.011111111,0,0,0.022222223,0,0,0.033333335,0,0,0.022222223,0.011111111,0,0.011111111,0,0,0,0,0,0,0,0.011111111,0,0.011111111,0.011111111,0.011111111,0.011111111,0,0,0.011111111,0,0.011111111,0,0,0,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0.022222223,0,0,0,0.022222223,0,0,0.011111111,0,0,0,0,0,0.011111111,0,0,0,0.011111111,0,0.011111111,0,0,0,0.022222223,0,0,0.022222223,0.011111111,0,0,0,0.022222223,0,0.011111111,0.011111111,0,0.022222223,0,0.011111111,0.011111111,0,0,0,0.011111111,0,0,0,0,0,0.011111111,0,0,0.011111111,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0,0.011111111,0,0.011111111,0,0.011111111,0.011111111,0,4
0.012820513,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0.03846154,0.025641026,0,0,0,0,0,0,0,0.012820513,0,0,0.012820513,0.012820513,0,0,0,0.025641026,0.012820513,0,0,0.012820513,0,0.025641026,0,0,0,0.012820513,0.012820513,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.012820513,0,0.025641026,0,0,0,0,0,0,0.012820513,0,0.025641026,0.012820513,0,0,0,0,0,0.012820513,0.025641026,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0.012820513,0,0,0,0,0.012820513,0.012820513,0.012820513,0,0,0,0.012820513,0,0,0.025641026,0,0,0,0,0,0.012820513,0,0.025641026,0,0.012820513,0,0,0,0.012820513,0.012820513,0,0.051282052,0.012820513,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0.012820513,0,0.012820513,0.012820513,0.012820513,0.012820513,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0.012820513,0,0.025641026,0.012820513,0,0,0,0.012820513,0,0,0,0,0.012820513,0,0,0,0,0,0.012820513,0,0,0.012820513,0.012820513,0.012820513,0.025641026,0,0.025641026,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0.013513514,0,0.013513514,0,0,0,0,0,0,0,0,0,0.013513514,0,0.013513514,0,0.013513514,0,0,0,0,0,0,0.013513514,0,0.013513514,0,0.027027028,0,0.0945946,0,0,0.013513514,0,0,0,0,0,0,0,0,0,0.013513514,0.027027028,0,0,0.013513514,0,0,0,0,0,0,0,0.013513514,0.013513514,0,0,0.040540542,0.013513514,0,0.013513514,0,0,0,0,0.013513514,0,0,0,0,0,0,0.013513514,0,0,0,0,0,0.027027028,0.013513514,0.013513514,0,0.027027028,0.013513514,0.027027028,0,0,0.027027028,0.013513514,0,0,0,0.013513514,0.013513514,0,0,0,0.013513514,0,0,0.027027028,0,0.040540542,0.013513514,0,0,0,0,0,0,0.013513514,0,0.013513514,0,0,0,0,0.013513514,0,0,0,0,0,0.013513514,0,0.027027028,0,0,0.013513514,0,0,0.013513514,0,0,0,0.013513514,0,0.027027028,0,0.013513514,0,0,0,0,0,0.013513514,0,0,0.013513514,0,0,0.013513514,0,0,0,0,0,0,0,0,0,0.013513514,0,0,0,0.013513514,0,0,0,0.013513514,0.013513514,0,0,0,0,0,0.027027028,0.013513514,0,0,0,4
0,0,0,0,0,0,0,0,0.018867925,0,0,0,0.018867925,0,0.03773585,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0,0,0.018867925,0,0,0,0,0,0,0.03773585,0,0,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0.018867925,0.018867925,0,0.018867925,0,0,0,0.018867925,0,0,0,0,0.018867925,0,0,0,0,0,0,0.056603774,0,0,0,0,0,0,0.03773585,0.018867925,0,0,0,0,0,0,0,0,0,0.0754717,0,0,0,0.03773585,0,0,0,0,0,0,0,0,0,0.03773585,0,0,0.03773585,0,0.018867925,0.03773585,0,0,0,0,0,0,0.018867925,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0.018867925,0,0.03773585,0,0,0,0,0.018867925,0,0,0,0,0.018867925,0,0.018867925,0,0,0.018867925,0,0.018867925,0,0,0,0,0.03773585,0,0,0,0,0,0.018867925,0,0.018867925,0,0,0,0,0,0,0,0,0.056603774,0,0,0,0,4
0.00877193,0,0,0.00877193,0.00877193,0,0.00877193,0,0.00877193,0.00877193,0,0.00877193,0,0,0.00877193,0.00877193,0.00877193,0,0,0.00877193,0,0,0,0.00877193,0,0.00877193,0.00877193,0,0,0,0.03508772,0.00877193,0.00877193,0,0.00877193,0.00877193,0.00877193,0.01754386,0.02631579,0,0,0.01754386,0,0,0,0,0,0.00877193,0,0.00877193,0.01754386,0.01754386,0,0,0,0,0,0,0.00877193,0,0.00877193,0,0,0.00877193,0,0,0.00877193,0,0.01754386,0,0.00877193,0,0.00877193,0,0,0,0.00877193,0,0,0,0,0,0,0.00877193,0.01754386,0.01754386,0.00877193,0,0,0,0.00877193,0,0,0.01754386,0.00877193,0,0.00877193,0,0.01754386,0,0,0,0.00877193,0,0,0,0.00877193,0,0.00877193,0,0,0.01754386,0.00877193,0,0,0,0,0.01754386,0,0.00877193,0.00877193,0.03508772,0.03508772,0.00877193,0,0.01754386,0,0,0.01754386,0,0.00877193,0,0.02631579,0,0,0.00877193,0,0,0,0,0,0,0,0,0.02631579,0,0,0.00877193,0,0,0,0,0.00877193,0.00877193,0,0.00877193,0,0,0,0,0.00877193,0,0,0.00877193,0.00877193,0,0,0.00877193,0,0,0.01754386,0.01754386,0.01754386,0.01754386,0,0,0,0,0,0,0.00877193,0,0,0,0,0,0,0,0,0.00877193,0,0,0.00877193,0.00877193,0,0.02631579,0,0,0,0.01754386,4
0,0,0,0,0.01010101,0,0,0.02020202,0,0.02020202,0,0,0.01010101,0.01010101,0.01010101,0.01010101,0,0.01010101,0,0.01010101,0,0,0.01010101,0,0,0.01010101,0.01010101,0.01010101,0,0,0.02020202,0.01010101,0,0.04040404,0,0.01010101,0,0,0.01010101,0,0,0.01010101,0,0,0,0,0,0,0,0,0.02020202,0.01010101,0,0,0,0,0.02020202,0,0,0,0,0,0,0.01010101,0,0.01010101,0,0.02020202,0,0.04040404,0.030303031,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0.04040404,0,0.02020202,0,0,0,0.030303031,0,0,0.02020202,0.04040404,0,0.01010101,0,0.01010101,0,0,0,0.02020202,0,0.01010101,0,0,0.01010101,0,0.02020202,0.01010101,0.01010101,0,0,0,0,0,0,0,0.01010101,0.01010101,0.04040404,0.02020202,0.01010101,0,0.030303031,0.01010101,0,0,0,0,0,0.01010101,0,0,0.01010101,0,0,0,0,0,0,0,0,0.030303031,0,0,0,0.01010101,0,0.01010101,0.01010101,0.01010101,0,0,0,0,0,0.01010101,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0.01010101,0,0,0,0.01010101,0,0,0.01010101,0,0,0,0.01010101,4
0.0125,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0.0125,0,0.0125,0,0,0,0.0125,0.025,0.05,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0,0.0125,0.0125,0.0125,0.025,0,0,0,0,0,0,0.025,0.0125,0.0125,0,0.0125,0,0,0,0.025,0,0,0,0,0,0.0125,0,0,0,0.0375,0,0,0.0125,0,0,0,0,0,0.025,0,0,0.025,0,0,0,0,0,0.0125,0.0125,0,0,0,0.025,0,0.0125,0,0.0375,0.0125,0,0,0,0,0,0.025,0,0,0,0.0125,0,0.0125,0.0125,0,0,0.0125,0,0,0,0,0,0.025,0.0125,0,0.0125,0,0,0.0125,0,0.025,0.0125,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.0125,0,0.0125,0.025,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0.0375,0,0.0125,0,0.0125,0,0.025,0,0,0,0,4
